Moment (emu)
-3.09712323654918E-4
-3.92928055276837E-4
-3.92957472999143E-4
-4.76270276557025E-4
-4.76272555576144E-4
-5.59627534966057E-4
-5.59642245451954E-4
-6.43005012478454E-4
-6.43020554852172E-4
-7.26465083963391E-4
-7.26438200835987E-4
-8.09898288449262E-4
-8.09899034744479E-4
-8.93389994655135E-4
-8.93328436247075E-4
-9.7685001675052E-4
-9.76848483407725E-4
