Energy	20221103_0125_Cr_22151a_75K_60deg_6T_minus_0000	20221103_0129_Cr_22151a_75K_60deg_6T_plus_0000	20221103_0133_Cr_22151a_75K_60deg_6T_plus_0000	20221103_0136_Cr_22151a_75K_60deg_6T_minus_0000	20221103_0139_Cr_22151a_75K_60deg_6T_minus_0000	20221103_0142_Cr_22151a_75K_60deg_6T_plus_0000	c+ H+	c- H+	c+ H-	c- H-	XMCD H+	XMCD H-	XAS	XMCD	XAS normalized by jump	XMCD normalized by XAS jump
eV	cminus fieldplus	cplus fieldplus					arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units
			cplus fieldplus	cminus fieldplus	cminus fieldplus	cplus fieldplus					c-H+ - c+H+	c-H- - c+H-		XMCD H+ - XMCD H-		
577.145	0.215307605584575	0.209696770977799	0.207796746387345	0.206707602044998	0.20587906991473	0.205103518518637	0.206450132452991	0.206293335979864	0	0	-1.56796473126969E-4	0	0.412743468432855	-1.56796473126969E-4	0.672837575211104	-4.85401118300016E-4
577.156	0.214255354703382	0.208928561290771	0.207094871170618	0.205941262085061	0.205117529351986	0.204446790350185	0.205770830760402	0.205529395718523	0	0	-2.41435041878374E-4	0	0.411300226478925	-2.41435041878374E-4	0.668437006524098	-7.47420123599814E-4
577.167	0.213847609850282	0.208416769415928	0.20641080912977	0.205493122359409	0.204706004185957	0.203907868709372	0.205159338919571	0.205099563272683	0	0	-5.97756468876387E-5	0	0.410258902192254	-5.97756468876387E-5	0.665280670448079	-1.85049862842713E-4
577.178	0.213172109746653	0.207986214562797	0.205948951449457	0.204993203238377	0.204355785615205	0.20352239326804	0.204735672358749	0.204674494426791	0	0	-6.11779319577566E-5	0	0.40941016678554	-6.11779319577566E-5	0.662720539476923	-1.89390972866657E-4
577.189	0.212863808522583	0.207821063482244	0.205772950539539	0.204903690500578	0.204144057503559	0.203291871649824	0.204532411094682	0.204523874002068	0	0	-8.53709261317004E-6	0	0.40905628509675	-8.53709261317004E-6	0.661692346968957	-2.64286193357674E-5
577.2	0.212624429692607	0.207766181925697	0.2055845478416	0.20473143630191	0.204088634256101	0.203225448145271	0.204404997993436	0.204410035279005	0	0	5.0372855699421E-6	0	0.408815033272441	5.0372855699421E-6	0.66101282724095	1.5594126577493E-5
577.211	0.212571167747386	0.207757270730601	0.205522113968031	0.204766268867732	0.204208369757216	0.203249686656566	0.204385900312299	0.204487319312474	0	0	1.01419000174935E-4	0	0.408873219624772	1.01419000174935E-4	0.661260290262646	3.13966858565237E-4
577.222	0.212647543098455	0.207955664024012	0.205657080115324	0.204892533476682	0.20433154734551	0.203337007919748	0.204497044017536	0.204612040411096	0	0	1.14996393559941E-4	0	0.409109084428632	1.14996393559941E-4	0.662057799579067	3.55998938759696E-4
577.233	0.212807977107994	0.208163325302225	0.205885015407725	0.205110096593679	0.204640372617687	0.203636097713751	0.204760556560738	0.204875234605683	0	0	1.14678044944749E-4	0	0.409635791166421	1.14678044944749E-4	0.663755679912531	3.550134142084E-4
577.244	0.21314679669475	0.208578691417869	0.206158110815904	0.205499552320735	0.204984783956657	0.204060367010987	0.205109238913445	0.205242168138696	0	0	1.32929225250517E-4	0	0.410351407052141	1.32929225250517E-4	0.666038373857131	4.11514323661515E-4
577.255	0.213462336392992	0.20896802349808	0.206536861661756	0.205897960924366	0.205454923288547	0.204536981220547	0.205536921441152	0.205676442106456	0	0	1.39520665304482E-4	0	0.411213363547608	1.39520665304482E-4	0.668774100285224	4.31919708486795E-4
577.266	0.213961783328273	0.209454251065076	0.207077328497678	0.206370386091699	0.205878123501631	0.204887309690261	0.20598231909397	0.206124254796665	0	0	1.4193570269555E-4	0	0.412106573890635	1.4193570269555E-4	0.671606580500277	4.39396036410393E-4
577.277	0.214560398243911	0.209894441935383	0.207572916701532	0.206947739888314	0.206519052893811	0.205498364625811	0.206535640663671	0.206733396391063	0	0	1.97755727391835E-4	0	0.413269037054734	1.97755727391835E-4	0.675272597451503	6.12200321294852E-4
577.288	0.215181050079726	0.21053154874461	0.208055655441687	0.207582787325208	0.207048940418204	0.206014647244767	0.207035151343227	0.207315863871706	0	0	2.80712528478999E-4	0	0.414351015214933	2.80712528478999E-4	0.678689453754404	8.69013011116607E-4
577.299	0.215776440421835	0.211137881624129	0.208548620286462	0.208151790130087	0.207644306411979	0.206601478746284	0.207575049516373	0.207898048271033	0	0	3.22998754659687E-4	0	0.415473097787406	3.22998754659687E-4	0.682230462891732	9.99920174188905E-4
577.31	0.216364515469657	0.211665957734126	0.209236202016138	0.208655676839212	0.208271394783998	0.206989907688357	0.208113054852247	0.208463535811605	0	0	3.50480959358107E-4	0	0.416576590663852	3.50480959358107E-4	0.685713923162936	0.00108499793536508
577.321	0.216914815687732	0.212081969162672	0.20975870192634	0.209155766479879	0.208737495855619	0.207525216175091	0.208641959050715	0.208946631167749	0	0	3.04672117033278E-4	0	0.417588590218464	3.04672117033278E-4	0.688914143895332	9.43185668487781E-4
577.332	0.217421698308824	0.212639630815111	0.210112863128466	0.209691247193342	0.209185408313431	0.208011110978706	0.209061987053586	0.209438327753386	0	0	3.76340699800359E-4	0	0.418500314806972	3.76340699800359E-4	0.691803939401231	0.00116505296899746
577.343	0.217902057602647	0.213002225275863	0.210536488832212	0.210096817321408	0.209561826007622	0.208410713762299	0.209473601297256	0.209829321664515	0	0	3.55720367258949E-4	0	0.41930292296177	3.55720367258949E-4	0.694355938795448	0.00110121778013314
577.354	0.218268838958526	0.213131202789464	0.210941299306825	0.210447005234644	0.209808236570007	0.208659959243043	0.209800629274934	0.210127620902325	0	0	3.26991627391693E-4	0	0.419928250177259	3.26991627391693E-4	0.696359122489428	0.00101228107013697
577.365	0.218586931012281	0.213358358476122	0.211176233005022	0.210583548391618	0.209999241743572	0.208841150133142	0.210008691569082	0.210291395067595	0	0	2.82703498513198E-4	0	0.420300086636677	2.82703498513198E-4	0.697577564702802	8.75176536748459E-4
577.376	0.218817850298205	0.213533370372151	0.211311007777515	0.210786398479474	0.210136175605667	0.208977396061387	0.210144201919451	0.210461287042571	0	0	3.1708512312037E-4	0	0.420605488962021	3.1708512312037E-4	0.698590344108017	9.8161310831457E-4
577.387	0.218956432004502	0.213518061146182	0.211363960561124	0.210839319825387	0.210151036798597	0.208930132097492	0.210147046329308	0.210495178311992	0	0	3.48131982684297E-4	0	0.420642224641301	3.48131982684297E-4	0.698771401422491	0.00107772611424826
577.398	0.218922254898185	0.213440578832603	0.211297394482601	0.210804497718984	0.21006820072754	0.208712417582663	0.210004906032632	0.210436349223262	0	0	4.31443190630154E-4	0	0.420441255255894	4.31443190630154E-4	0.698216585653069	0.0013356359555691
577.409	0.218736560229352	0.213278517741264	0.211120622408522	0.210605948971543	0.209874995292026	0.208566109206459	0.209843365807491	0.210240472131784	0	0	3.97106324293406E-4	0	0.420083837939275	3.97106324293406E-4	0.697177447760502	0.00122933794397238
577.42	0.21857916115501	0.212871526638639	0.210880761652135	0.210407805892531	0.209617159851917	0.208208619736436	0.209544690694286	0.210012482872224	0	0	4.67792177938326E-4	0	0.419557173566509	4.67792177938326E-4	0.695614364981395	0.0014481629706007
577.431	0.218402038114685	0.212591312391626	0.210584871196552	0.210100321731546	0.209219903220126	0.207820399044163	0.209202635120358	0.209660112475836	0	0	4.57477355478797E-4	0	0.418862747596194	4.57477355478797E-4	0.693531935909387	0.00141623096181841
577.442	0.217972121240972	0.212164435976782	0.210187369339494	0.209784877997949	0.208841153846831	0.207359073660076	0.208773221499785	0.20931301592239	0	0	5.39794422605766E-4	0	0.418086237422175	5.39794422605766E-4	0.691195395482208	0.00167106320161154
577.453	0.217458809570043	0.211712265165979	0.209717159913049	0.209302292832634	0.208433501404997	0.206980743380841	0.208348951646945	0.208867897118815	0	0	5.18945471870536E-4	0	0.41721684876576	5.18945471870536E-4	0.688571327419221	0.00160652027025321
577.464	0.217057980895151	0.211101920191187	0.209329651522674	0.208926153435116	0.207911090961089	0.206351661536612	0.207840656529643	0.208418622198102	0	0	5.77965668459357E-4	0	0.416259278727745	5.77965668459357E-4	0.685674272723384	0.00178923145536578
577.475	0.21659601820804	0.210653952954722	0.208792551659041	0.20845662313568	0.207324338972429	0.20581346904071	0.207303010349876	0.207890481054055	0	0	5.87470704179055E-4	0	0.41519349140393	5.87470704179055E-4	0.682442205444041	0.00181865657492244
577.486	0.215964004352826	0.209974539260106	0.208156541063179	0.207765960619958	0.206740443180277	0.205205569168053	0.206681055115616	0.207253201900117	0	0	5.7214678450146E-4	0	0.413934257015733	5.7214678450146E-4	0.678611276343955	0.00177121770337192
577.497	0.215521516667266	0.209432870389528	0.207486541887483	0.20714384932775	0.20634304036614	0.204660564503859	0.206073553195671	0.206743444846945	0	0	6.6989165127429E-4	0	0.412816998042616	6.6989165127429E-4	0.675219866219496	0.00207381040009156
577.508	0.214785810173299	0.208776378648057	0.206915508028775	0.206614235660974	0.205567853029307	0.203990223185644	0.20545286560721	0.206091044345141	0	0	6.3817873793115E-4	0	0.41154390995235	6.3817873793115E-4	0.671346049659364	0.00197563546481195
577.519	0.214183719893599	0.208065481754652	0.206173718036711	0.205858728729064	0.204881749248198	0.203373650504546	0.204773684270628	0.205370238988631	0	0	5.96554718002768E-4	0	0.41014392325926	5.96554718002768E-4	0.667079388014815	0.00184677832014251
577.53	0.213436222962233	0.207435892764802	0.205612867593216	0.205350380413961	0.204356505803933	0.202791203603559	0.204202035598388	0.204853443108947	0	0	6.51407510559726E-4	0	0.409055478707335	6.51407510559726E-4	0.66377717984746	0.00201658830577571
577.541	0.212873850675752	0.206808451849974	0.204882019538595	0.204608493080847	0.20369885666996	0.202001475140695	0.203441747339645	0.204153674875403	0	0	7.11927535758328E-4	0	0.407595422215048	7.11927535758328E-4	0.659324557720991	0.00220394257035256
577.552	0.212234797406445	0.206084989625878	0.204368298613749	0.204121117375114	0.203078159030221	0.201299106908156	0.202833702760953	0.203599638202667	0	0	7.65935441714549E-4	0	0.40643334096362	7.65935441714549E-4	0.655794389475367	0.0023711370067157
577.563	0.211498174970631	0.205531441416229	0.203878762689704	0.203339247145118	0.202313482860576	0.200878624902434	0.202378693796069	0.202826365002847	0	0	4.4767120677805E-4	0	0.405205058798916	4.4767120677805E-4	0.65205928041254	0.00138587367475301
577.574	0.210844143878653	0.204855239662365	0.203099297081611	0.202729913663819	0.201809556618067	0.200125101739445	0.201612199410528	0.202269735140943	0	0	6.57535730415326E-4	0	0.403881934551471	6.57535730415326E-4	0.64803056491772	0.00203555968129057
577.585	0.210179183428716	0.20429225595813	0.202343336935747	0.202063517780009	0.201298738151794	0.199607048608865	0.200975192772306	0.201681127965901	0	0	7.05935193595464E-4	0	0.402656320738207	7.05935193595464E-4	0.644303716377261	0.00218539183685018
577.596	0.209684220151496	0.203604859234281	0.201678437261309	0.201580678751858	0.200631559100234	0.19897507325543	0.200326755258369	0.201106118926046	0	0	7.79363667676558E-4	0	0.401432874184415	7.79363667676558E-4	0.640583577108702	0.00241270730334773
577.607	0.208957311557354	0.2031527218484	0.20112119656701	0.201031215716511	0.200035865850425	0.198453144073809	0.199787170320409	0.200533540783468	0	0	7.46370463058643E-4	0	0.400320711103877	7.46370463058643E-4	0.637207942542886	0.00231056891911973
577.618	0.20838255806367	0.202493124958441	0.200548524477139	0.200414045737796	0.19946655959828	0.197911749465656	0.199230136971397	0.199940302668038	0	0	7.10165696640924E-4	0	0.399170439639435	7.10165696640924E-4	0.63371433432757	0.00219848837447176
577.629	0.207758725723229	0.201850244827993	0.199910735066802	0.199921151406033	0.199120581350818	0.197356578683752	0.198633656875277	0.199520866378425	0	0	8.87209503148051E-4	0	0.398154523253702	8.87209503148051E-4	0.630636654507542	0.00274656997320174
577.64	0.20732449405291	0.201277281073398	0.199456071340021	0.199306392285717	0.198354471318647	0.196939815550902	0.198197943445462	0.198830431802182	0	0	6.32488356720445E-4	0	0.397028375247643	6.32488356720445E-4	0.627217726247987	0.00195801952391644
577.651	0.206722584952939	0.200826826668707	0.198941144586729	0.198877092256695	0.197824946296927	0.196309670466177	0.197625407526453	0.198351019276811	0	0	7.25611750357541E-4	0	0.395976426803264	7.25611750357541E-4	0.624028500541671	0.00224630534125581
577.662	0.206163523735284	0.200407383858511	0.198462154520302	0.198300158744957	0.197366765811399	0.195760343325439	0.19711124892287	0.197833462278178	0	0	7.22213355308005E-4	0	0.394944711201048	7.22213355308005E-4	0.620901910454748	0.00223578479366585
577.673	0.205660190331229	0.199782655595677	0.197888816107269	0.197837430037346	0.196917092903076	0.195326221588297	0.196607518847783	0.197377261470211	0	0	7.6974262242796E-4	0	0.393984780317994	7.6974262242796E-4	0.61799754719642	0.00238292304844869
577.684	0.205119178206432	0.199428427819469	0.197481602474612	0.197320960198836	0.196411302910534	0.194812362998934	0.196146982736773	0.196866131554685	0	0	7.19148817911741E-4	0	0.393013114291458	7.19148817911741E-4	0.615056854984667	0.00222629778257718
577.695	0.204752087059127	0.19891405731947	0.197039937222754	0.196905046594143	0.195881312216431	0.1943542503878	0.195697093805277	0.196393179405287	0	0	6.96085600009971E-4	0	0.392090273210563	6.96085600009971E-4	0.612267312111558	0.002154900055716
577.706	0.204066980552367	0.198388531962443	0.196444793877681	0.196461977860603	0.195423713958325	0.193892044488047	0.195168419182864	0.195942845909464	0	0	7.74426726600552E-4	0	0.391111265092328	7.74426726600552E-4	0.609303890692632	0.00239742381723683
577.717	0.203460207481086	0.197779532935959	0.1959135176053	0.195954189933407	0.195130323825017	0.193405664729267	0.194659591167284	0.195542256879212	0	0	8.82665711928299E-4	0	0.390201848046495	8.82665711928299E-4	0.606555905142221	0.00273250357683832
577.728	0.202973385805815	0.197550243491781	0.195586981564293	0.195610798883756	0.194601842987748	0.193014213422418	0.194300597493355	0.195106320935752	0	0	8.057234423966E-4	0	0.389406918429107	8.057234423966E-4	0.604162342906887	0.00249431031310984
577.739	0.202568398020878	0.197174758167858	0.195058212007975	0.195130508419896	0.194107318481676	0.192611713434784	0.19383496272138	0.194618913450786	0	0	7.83950729406624E-4	0	0.388453876172166	7.83950729406624E-4	0.601279305044162	0.00242690765396201
577.75	0.202233287496834	0.196695687619453	0.194668242679339	0.194703568528391	0.193638464954408	0.192223776067504	0.193446009373421	0.1941710167414	0	0	7.2500736797837E-4	0	0.387617026114821	7.2500736797837E-4	0.598755968024812	0.00224443433053165
577.761	0.201820370485834	0.196201024819788	0.194223635733596	0.194274121398402	0.193312422799712	0.191735934694777	0.192979785214186	0.193793272099057	0	0	8.13486884870679E-4	0	0.386773057313244	8.13486884870679E-4	0.596210593223983	0.00251834391274141
577.772	0.201373763906563	0.195740954440739	0.193885212930628	0.193900532660142	0.192890131512279	0.19136461660503	0.192624914767829	0.19339533208621	0	0	7.70417318381206E-4	0	0.386020246854039	7.70417318381206E-4	0.593947420952635	0.0023850117317187
577.783	0.201002418204085	0.195399297145815	0.193468815796204	0.193432754467042	0.192488271725181	0.190874353287774	0.192171584541989	0.192960513096111	0	0	7.88928554122104E-4	0	0.3851320976381	7.88928554122104E-4	0.59126527507456	0.00244231770519217
577.794	0.200450487519029	0.194909437823072	0.193019337946846	0.193031813712885	0.192128421230769	0.190500902339179	0.191760120143012	0.192580117471827	0	0	8.19997328814881E-4	0	0.384340237614839	8.19997328814881E-4	0.588881215504639	0.00253849855466748
577.805	0.200146714954323	0.194572604377868	0.192588774695259	0.192603978868951	0.191698514492456	0.190081354429976	0.191335064562617	0.192151246680703	0	0	8.16182118086095E-4	0	0.383486311243321	8.16182118086095E-4	0.586305014655949	0.00252668765409446
577.816	0.199614651465281	0.194162231608753	0.192187218597904	0.192141492755601	0.191235465034693	0.189649179727492	0.190918199162698	0.191688478895147	0	0	7.7027973244917E-4	0	0.382606678057845	7.7027973244917E-4	0.583649232194268	0.00238458580144144
577.827	0.199237189282529	0.193725863488422	0.191753885732454	0.19179333871636	0.190829770535139	0.189286636490648	0.190520261111551	0.19131155462575	0	0	7.91293514198544E-4	0	0.381831815737301	7.91293514198544E-4	0.581317793093054	0.00244963900676832
577.838	0.19879297532241	0.193309454639117	0.191449426353209	0.191336310288297	0.190359961097079	0.188848049933917	0.190148738143563	0.190848135692688	0	0	6.99397549124792E-4	0	0.380996873836251	6.99397549124792E-4	0.578800363229527	0.0021651529891655
577.849	0.198398720378812	0.192925077341795	0.190954126415777	0.191007160092055	0.190025526732884	0.188482619357902	0.18971837288684	0.190516343412469	0	0	7.9797052562941E-4	0	0.380234716299309	7.9797052562941E-4	0.576508254835471	0.00247030929833042
577.86	0.198009406117759	0.19249409421975	0.190560227701118	0.190582443874235	0.189577449871002	0.188032657938322	0.18929644281972	0.190079946872618	0	0	7.83504052898232E-4	0	0.379376389692338	7.83504052898232E-4	0.573918432001754	0.00242552485961486
577.871	0.197521545929967	0.192062143887994	0.190184857498119	0.190135442355576	0.189138941393916	0.18768852887873	0.188936693188425	0.189637191874746	0	0	7.00498686321688E-4	0	0.378573885063171	7.00498686321688E-4	0.571501419499234	0.0021685618236636
577.882	0.197128666849159	0.191673154298229	0.189745481367629	0.189708674720113	0.188888598748811	0.187322124626505	0.188533802997067	0.189298636734462	0	0	7.64833737395165E-4	0	0.377832439731529	7.64833737395165E-4	0.569273430708218	0.00236772641655381
577.893	0.196607858612128	0.191243786421902	0.189427287303114	0.189294800462098	0.188393914229145	0.18687467778084	0.188150982541977	0.188844357345622	0	0	6.93374803644231E-4	0	0.376995339887599	6.93374803644231E-4	0.566749320414538	0.00214650813489551
577.904	0.196267441669637	0.190755434323972	0.188898203821152	0.188822549041955	0.18795140703399	0.186517034127857	0.187707618974505	0.188386978037973	0	0	6.79359063467999E-4	0	0.376094597012477	6.79359063467999E-4	0.564028187841616	0.00210311904699277
577.915	0.19584513252429	0.190482589187905	0.188610609962543	0.188496590807176	0.18758126932016	0.186025367209932	0.187317988586237	0.188038930063668	0	0	7.20941477430986E-4	0	0.375356918649905	7.20941477430986E-4	0.561811860607539	0.00223184739040968
577.926	0.195439521848773	0.190015559438828	0.188235266470644	0.188062527364833	0.187189808715615	0.185724379177294	0.186979822823969	0.187626168040224	0	0	6.46345216255062E-4	0	0.374605990864193	6.46345216255062E-4	0.559554516603883	0.00200091675865706
577.937	0.195080320910698	0.189495083064511	0.187777278862564	0.187677638763019	0.186728040910342	0.185320849259	0.186549064060782	0.18720283983668	0	0	6.5377577589823E-4	0	0.373751903897462	6.5377577589823E-4	0.556977818594168	0.00202391983958394
577.948	0.194561292987623	0.189089265423815	0.187370522603614	0.187338797893129	0.186261736151913	0.184896254567948	0.186133388585781	0.186800267022521	0	0	6.66878436739571E-4	0	0.372933655608302	6.66878436739571E-4	0.5545120678132	0.0020644822712398
577.959	0.194016013165851	0.18874566313538	0.186892831605056	0.186951317428215	0.185964781145098	0.184564915824991	0.185728873715024	0.186458049286656	0	0	7.29175571632601E-4	0	0.37218692300168	7.29175571632601E-4	0.552267710993384	0.002257338005434
577.97	0.193623166264977	0.188312896847126	0.186627320538122	0.186569265108973	0.185542728171366	0.184092282160371	0.185359801349246	0.186055996640169	0	0	6.96195290922935E-4	0	0.371415797989416	6.96195290922935E-4	0.549947841627012	0.00215523963026611
577.981	0.193178563435822	0.187921499107114	0.186125428529775	0.186032508455111	0.185101730727319	0.183748482397698	0.184936955463737	0.185567119591215	0	0	6.30164127478627E-4	0	0.370504075054952	6.30164127478627E-4	0.547192717644861	0.00195082431441545
577.992	0.192781316950641	0.187436274322089	0.18574593473914	0.185646693920265	0.18471372740894	0.183261479221353	0.184503706980246	0.185180210664602	0	0	6.76503684355789E-4	0	0.369683917644849	6.76503684355789E-4	0.54472105672177	0.0020942795355765
578.003	0.192501423149781	0.187161854420458	0.185437571133448	0.185264970934654	0.184252195409839	0.182907121942436	0.184172346537943	0.184758583172247	0	0	5.86236634304183E-4	0	0.368930929710189	5.86236634304183E-4	0.542457335032552	0.00181483621541194
578.014	0.191977303466474	0.186745568819094	0.18498056020953	0.184867843541268	0.184020354149614	0.182541082256572	0.183760821233051	0.184444098845441	0	0	6.83277612390426E-4	0	0.368204920078492	6.83277612390426E-4	0.540277131155736	0.00211524985574839
578.025	0.191476336410053	0.186313137887821	0.184490423625675	0.184447547007724	0.183528423480895	0.182111184810609	0.183300804218142	0.183987985244309	0	0	6.87181026167105E-4	0	0.367288789462451	6.87181026167105E-4	0.537508362137291	0.00212733381002748
578.036	0.190997910651753	0.185915688433801	0.184057021258872	0.183926496363636	0.183116800866911	0.181736331074933	0.182896676166903	0.183521648615274	0	0	6.24972448370897E-4	0	0.366418324782176	6.24972448370897E-4	0.534880962984168	0.00193475222558278
578.047	0.190683948438185	0.185452126972553	0.183791336663663	0.183670578981882	0.182712390893205	0.181231385517386	0.182511361090525	0.183191484937544	0	0	6.80123847018765E-4	0	0.365702846028068	6.80123847018765E-4	0.532733359966648	0.00210548661804457
578.058	0.190181274106247	0.185170015591656	0.183336347878171	0.183230062687834	0.182266201484958	0.181011215061256	0.182173781469714	0.182748132086396	0	0	5.74350616682262E-4	0	0.364921913556109	5.74350616682262E-4	0.530383129254714	0.00177804019487172
578.069	0.189771608616852	0.184674040727396	0.182931751384174	0.182803455301732	0.181826561282639	0.180561717346464	0.181746734365319	0.182315008292186	0	0	5.68273926867091E-4	0	0.364061742657504	5.68273926867091E-4	0.527787596973559	0.00175922834296573
578.08	0.189397370838805	0.184273580911626	0.182486946908856	0.18233696423513	0.181411768212282	0.180090136461187	0.181288541685021	0.181874366223706	0	0	5.85824538684554E-4	0	0.363162907908727	5.85824538684554E-4	0.525072371463743	0.00181356047450639
578.091	0.188911489296854	0.183874116467393	0.182045658685993	0.181918416875683	0.180882055461871	0.179651273177008	0.1808484659315	0.181400236168777	0	0	5.51770237276705E-4	0	0.362248702100277	5.51770237276705E-4	0.522309561149207	0.00170813721047091
578.102	0.188498930836156	0.183472933724731	0.181683409800127	0.181519675400502	0.18061800462836	0.179193787228341	0.180438598514234	0.181068840014431	0	0	6.30241500197248E-4	0	0.361507438528666	6.30241500197248E-4	0.520082135039992	0.00195106384023766
578.113	0.187976954256345	0.183012557577648	0.181162230597123	0.181066059450318	0.180228027626732	0.178797046720382	0.179979638658753	0.180647043538525	0	0	6.67404879772571E-4	0	0.360626682197278	6.67404879772571E-4	0.517422875610552	0.00206611200201016
578.124	0.1876324729068	0.182449989084095	0.180793219934156	0.180692601499027	0.179766972800325	0.178480752461876	0.179636986198016	0.180229787149676	0	0	5.92800951659672E-4	0	0.359866773347692	5.92800951659672E-4	0.51513772856796	0.00183515763541385
578.135	0.18710920555036	0.181971609038915	0.180353174833401	0.18018368916516	0.17932486753078	0.177973692331073	0.179163433582237	0.17975427834797	0	0	5.90844765733345E-4	0	0.358917711930207	5.90844765733345E-4	0.512267014349289	0.00182910179233711
578.146	0.186653270968063	0.181678567858462	0.179897121734096	0.179826376499083	0.178845383977521	0.177587355861483	0.17874223879779	0.179335880238302	0	0	5.93641440512022E-4	0	0.358078119036091	5.93641440512022E-4	0.509735186220353	0.00183775957039818
578.157	0.186173158490778	0.181163871825047	0.179487635087642	0.179278117194905	0.178490350667627	0.177133350972405	0.178310493030024	0.178884233931266	0	0	5.7374090124207E-4	0	0.357194726961289	5.7374090124207E-4	0.50706776721452	0.00177615267437708
578.168	0.185724990983056	0.180731448224782	0.179043796890099	0.178852879347505	0.177871850412759	0.176639201382395	0.177841499136247	0.178362364880132	0	0	5.20865743885324E-4	0	0.356203864016379	5.20865743885324E-4	0.504067646334117	0.00161246493319638
578.179	0.185200023670749	0.180216716394869	0.178518747745295	0.178359760740877	0.177289935260068	0.176187517841138	0.177353132793217	0.177824848000473	0	0	4.71715207255946E-4	0	0.355177980793689	4.71715207255946E-4	0.500959111777958	0.00146030764949507
578.19	0.184661551600081	0.179687087307243	0.178093361779754	0.177852880823259	0.176918111268605	0.175725882296431	0.176909622038093	0.177385496045932	0	0	4.75874007839411E-4	0	0.354295118084025	4.75874007839411E-4	0.49829333154897	0.00147318221493485
578.201	0.184229697134923	0.179229118822129	0.177525961894742	0.177398891233828	0.176457075095117	0.175149455812982	0.176337708853862	0.176927983164472	0	0	5.90274310610373E-4	0	0.353265692018334	5.90274310610373E-4	0.495173829271917	0.00182733581157805
578.212	0.183651175940057	0.178804031785881	0.177012321433728	0.176912899783626	0.175967503195329	0.174759522361239	0.175885921897483	0.176440201489478	0	0	5.54279591994167E-4	0	0.352326123386961	5.54279591994167E-4	0.492332502251203	0.00171590552031728
578.223	0.183150069551344	0.178169982295643	0.176625157696637	0.176406621149832	0.17544268902574	0.174244674793584	0.175434916245111	0.175924655087786	0	0	4.89738842675697E-4	0	0.351359571332897	4.89738842675697E-4	0.489407641568738	0.00151610413913609
578.234	0.182471417699611	0.177827765834556	0.17605992498596	0.175828066173747	0.174872442021168	0.173807822763146	0.174933873874553	0.175350254097457	0	0	4.16380222904578E-4	0	0.35028412797201	4.16380222904578E-4	0.486145681708909	0.00128900492342215
578.245	0.182090839961108	0.177150315782488	0.175559612400963	0.17540482991689	0.174451721156733	0.173319177442027	0.174439394921495	0.174928275536811	0	0	4.88880615316434E-4	0	0.349367670458306	4.88880615316434E-4	0.483375900700281	0.00151344729034585
578.256	0.181461746686199	0.176732495816245	0.175040875869675	0.174737339853961	0.173794269490014	0.172703200589281	0.173872038229478	0.174265804671988	0	0	3.93766442509741E-4	0	0.348137842901466	3.93766442509741E-4	0.47963600750516	0.00121899853824182
578.267	0.180910230150535	0.176141077276237	0.174512751961733	0.174289105721688	0.173334155223465	0.172107249716047	0.17331000083889	0.173811630472576	0	0	5.01629633686579E-4	0	0.347121631311466	5.01629633686579E-4	0.476557413809468	0.0015529149368476
578.278	0.180261706152314	0.175637203880587	0.174081002547655	0.173598082925822	0.172734462332447	0.171686523132785	0.17288376284022	0.173166272629135	0	0	2.82509788914281E-4	0	0.346050035469355	2.82509788914281E-4	0.473307364867526	8.74576862189048E-4
578.289	0.179804715148605	0.175072775394507	0.173442710525007	0.173187830650511	0.172258708636176	0.171082895119826	0.172262802822416	0.172723269643343	0	0	4.60466820927097E-4	0	0.344986072465759	4.60466820927097E-4	0.470080945209311	0.00142548556967269
578.3	0.17900294462685	0.174516803602951	0.172986079907212	0.172579425341149	0.171554035865994	0.170525713326448	0.17175589661683	0.172066730603571	0	0	3.10833986741421E-4	0	0.343822627220401	3.10833986741421E-4	0.466546554393077	9.62261215198132E-4
578.311	0.17832454884028	0.173998195527841	0.172585863393888	0.172041825396564	0.171127227137974	0.169861180581993	0.171223521987941	0.171584526267269	0	0	3.61004279328392E-4	0	0.342808048255209	3.61004279328392E-4	0.463473014879354	0.00111757539823741
578.322	0.177700948148311	0.173398400685655	0.171889338900157	0.17142499918993	0.170519104629131	0.169476258846639	0.170682798873398	0.17097205190953	0	0	2.89253036132198E-4	0	0.341654850782929	2.89253036132198E-4	0.459970348504446	8.95452202528492E-4
578.333	0.177186994450527	0.172836656555782	0.171175522849817	0.170925889505124	0.169937230348205	0.168829697155996	0.170002610002906	0.170431559926665	0	0	4.28949923758887E-4	0	0.340434169929571	4.28949923758887E-4	0.456258771125431	0.00132791744951219
578.344	0.176546477960512	0.172201997579368	0.170770100393283	0.170324794947494	0.169266410727676	0.168173145664634	0.169471623028958	0.169795602837585	0	0	3.23979808626917E-4	0	0.339267225866543	3.23979808626917E-4	0.452713548879281	0.00100295726222609
578.355	0.176023984957986	0.171552544364883	0.170116402678204	0.169752258161992	0.168809852201316	0.167681747472773	0.168899075075488	0.169281055181654	0	0	3.81980106165497E-4	0	0.338180130257142	3.81980106165497E-4	0.449415516687297	0.00118251110502306
