Energy,20221102_1642_Cr_22157b_75K_60deg_minus_0000,20221102_1646_Cr_22157b_75K_60deg_plus_0000,20221102_1649_Cr_22157b_75K_60deg_plus_0000,20221102_1653_Cr_22157b_75K_60deg_minus_0000,20221102_1656_Cr_22157b_75K_60deg_minus_0000,20221102_1659_Cr_22157b_75K_60deg_plus_0000,c+ H+,c- H+,c+ H-,c- H-,XMCD H+,XMCD H-,XAS,XMCD,XAS normalized by jump,XMCD normalized by XAS jump
eV,cminus fieldplus,cplus fieldplus,,,,,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units,arb. units
,,,cplus fieldplus,cminus fieldplus,cminus fieldplus,cplus fieldplus,,,,,c-H+ - c+H+,c-H- - c+H-,,,LCOT (2T),2T
589.354,0.118753863838362,0.115590445539993,0.114232114634255,0.113613263539916,0.113073626528641,0.112087642713168,0.113159878673711,0.113343445034279,0,0,1.83566360567489E-4,0,0.0132919479078794,1.83566360567489E-4,0.157781979576482,1.17821767954024E-4
589.365,0.118646495425466,0.115563189576027,0.1141973651667,0.113569385469474,0.113040120191367,0.112046481288426,0.113121923227563,0.11330475283042,0,0,1.82829602857024E-4,0,0.0132047960126862,1.82829602857024E-4,0.15764385294103,1.15867549708131E-4
589.376,0.11860873780464,0.115530831361387,0.114136609921862,0.11351457925077,0.112952219224429,0.112014061369156,0.113075335645509,0.1132333992376,0,0,1.58063592090835E-4,0,0.0130763505926261,1.58063592090835E-4,0.157406078702724,5.59270618695983E-5
589.387,0.11851828560778,0.115467517730028,0.114074156373734,0.11346203054909,0.112914162988911,0.112010082787366,0.11304211958055,0.113188096769,0,0,1.45977188450525E-4,0,0.0129873278138813,1.45977188450525E-4,0.15726343733859,2.65844089044564E-5
589.398,0.118482199545564,0.115414309067118,0.114059467790704,0.113409415016752,0.112882456288227,0.111967985427888,0.113013726609296,0.113145935652489,0,0,1.32209043193027E-4,0,0.0129062694809312,1.32209043193027E-4,0.15714001540254,-6.81654427390084E-6
589.409,0.118475387954471,0.115390570454806,0.113991199474395,0.113342985302329,0.112850326209546,0.111897103177079,0.112944151325737,0.113096655755938,0,0,1.52504430200429E-4,0,0.0127769100556347,1.52504430200429E-4,0.156900035529547,4.19830254108345E-5
589.42,0.118416408927048,0.115376181125347,0.113963550300445,0.11336141467009,0.112805985300067,0.111845671496069,0.112904610898257,0.113083699985079,0,0,1.79089086821696E-4,0,0.0127139096121091,1.79089086821696E-4,0.156820190047663,1.05959566369903E-4
589.431,0.118390527533407,0.115345577487608,0.113920634705951,0.113334460207814,0.112749169793925,0.111811227341673,0.112865931023812,0.113041815000869,0,0,1.75883977057256E-4,0,0.0126228405082689,1.75883977057256E-4,0.156672610587518,9.80488363955987E-5
589.442,0.118350684385767,0.115277771212153,0.113877826628158,0.113299755327379,0.112721123586398,0.111780025433085,0.112828926030622,0.113010439456888,0,0,1.81513426266586E-4,0,0.0125439557259114,1.81513426266586E-4,0.156554433762097,1.11457250932242E-4
589.453,0.118340024642552,0.115231619192595,0.11385367019317,0.113269469958184,0.112689645598101,0.111744590118086,0.112799130155628,0.112979557778142,0,0,1.80427622514745E-4,0,0.012472773926986,1.80427622514745E-4,0.156454845416016,1.08660731104667E-4
589.464,0.118297340994404,0.115202230787222,0.113780392887715,0.113240471622113,0.112686661776458,0.111703504442549,0.112741948665132,0.112963566699286,0,0,2.21618034154145E-4,0,0.0123890971124473,2.21618034154145E-4,0.156325104682665,2.07883196942108E-4
589.475,0.118215777657402,0.11518357017028,0.113743009820044,0.113183280350909,0.112656855968279,0.111678114284552,0.112710562052298,0.112920068159594,0,0,2.09506107296198E-4,0,0.0123037077147365,2.09506107296198E-4,0.156191231223704,1.7847895254192E-4
589.486,0.118171753497009,0.115155574318532,0.113714868471655,0.113136840320566,0.112579057450144,0.111653342970206,0.11268410572093,0.112857948885355,0,0,1.73843164424814E-4,0,0.0122046278639435,1.73843164424814E-4,0.156024320603686,9.22424978117323E-5
589.497,0.118161216935377,0.115106689905551,0.113698318945969,0.113111931671086,0.112541899606203,0.111598929111912,0.11264862402894,0.112826915638645,0,0,1.78291609704395E-4,0,0.0121276086800569,1.78291609704395E-4,0.155910645753238,1.02800968902296E-4
589.508,0.118141676037372,0.115087612972441,0.113695808885474,0.113098872329919,0.112520738295711,0.1115706251354,0.112633217010437,0.112809805312815,0,0,1.76588302378169E-4,0,0.0120845870905383,1.76588302378169E-4,0.155879012307406,9.85143183305104E-5
589.519,0.11812994348357,0.115050917223579,0.113629891706954,0.113043576821028,0.112505204967997,0.111534310995985,0.11258210135147,0.112774390894512,0,0,1.9228954304254E-4,0,0.0119875527680821,1.9228954304254E-4,0.155717037860698,1.36227508934827E-4
589.53,0.118118222604906,0.115005781399088,0.113599951389602,0.112980710398465,0.112487823190813,0.111519638285508,0.112559794837555,0.112734266794639,0,0,1.74471957083797E-4,0,0.0119146179091081,1.74471957083797E-4,0.1556132191121,9.30546348541744E-5
589.541,0.118069676542882,0.114963285426638,0.113582972201768,0.112956545986391,0.112462530498539,0.111504183425506,0.112543577813637,0.112709538242465,0,0,1.65960428828743E-4,0,0.0118631680878305,1.65960428828743E-4,0.155561247051585,7.23387039668625E-5
589.552,0.117967763486234,0.114944885935659,0.113565650410292,0.112964583435017,0.112403214992866,0.11146943381872,0.112517542114506,0.112683899213942,0,0,1.66357099435285E-4,0,0.0118009891149902,1.66357099435285E-4,0.155483383904338,7.31196219235575E-5
589.563,0.117943093665697,0.114920358965991,0.11353269445842,0.112957629365631,0.112379222118748,0.111423183668512,0.112477939063466,0.11266842574219,0,0,1.90486678723609E-4,0,0.011735408347012,1.90486678723609E-4,0.15539731170417,1.31171685090131E-4
589.574,0.117962965258599,0.114887346661219,0.113472289129079,0.112915032849564,0.112343815494742,0.11139977481676,0.112436031972919,0.112629424172153,0,0,1.93392199233908E-4,0,0.0116439954412434,1.93392199233908E-4,0.155248902597292,1.3800684229219E-4
589.585,0.117950249447986,0.114847789243785,0.113482256123248,0.112854068653581,0.112311720798728,0.111380029586096,0.112431142854672,0.112582894726155,0,0,1.51751871482447E-4,0,0.0115820726318115,1.51751871482447E-4,0.155171657611601,3.7346041939967E-5
589.596,0.117882741843094,0.114818400845483,0.113461321935092,0.112818923384775,0.112292728999206,0.111352827041545,0.112407074488319,0.11255582619199,0,0,1.48751703671762E-4,0,0.011520431486108,1.48751703671762E-4,0.155095092323644,2.99298683030467E-5
589.607,0.117848945903924,0.114801069311741,0.113413634139154,0.112799567461428,0.112248416480415,0.111321274618281,0.112367454378718,0.112523991970922,0,0,1.56537592204076E-4,0,0.0114384729102521,1.56537592204076E-4,0.154969497963518,4.85421013542618E-5
589.618,0.117882250707882,0.114790003883377,0.113363793018975,0.112773308729031,0.112220531258296,0.111292644525171,0.112328218772073,0.112496919993663,0,0,1.68701221590711E-4,0,0.0113616610811627,1.68701221590711E-4,0.15485632349197,7.77184938821246E-5
589.629,0.117821628659082,0.114739198134191,0.113335696442622,0.112740549636418,0.112214495888343,0.111261133973391,0.112298415208007,0.11247752276238,0,0,1.79107554373684E-4,0,0.0113019560406279,1.79107554373684E-4,0.154784430322453,1.02654260437224E-4
589.64,0.117784479844053,0.114705642119502,0.113337200632931,0.112711936944408,0.112212376667479,0.111250410746993,0.112293805689962,0.112462156805943,0,0,1.68351115981097E-4,0,0.0112714763209604,1.68351115981097E-4,0.154783062330343,7.65210174035722E-5
589.651,0.117768779745776,0.114681438642095,0.11333064604263,0.112712217651666,0.112166199475742,0.111245732464177,0.112288189253403,0.112439208563704,0,0,1.51019310300718E-4,0,0.0112324073969765,1.51019310300718E-4,0.154760967272106,3.45204055700518E-5
589.662,0.1177392095466,0.114674281190548,0.11329916152706,0.112700966966918,0.112141971857952,0.111215502127729,0.112257331827395,0.112421469412435,0,0,1.64137585040497E-4,0,0.0111733065745127,1.64137585040497E-4,0.154690532173379,6.60005036140354E-5
589.673,0.117709105037305,0.114674046452772,0.113285591001644,0.112672698670933,0.112141130544611,0.111191320114707,0.112238455558176,0.112406914607772,0,0,1.68459049596684E-4,0,0.0111293712554451,1.68459049596684E-4,0.154656693758134,7.62525507619675E-5
589.684,0.117729690809465,0.114652483348224,0.113263736088836,0.112637320867133,0.112122764782364,0.111202981552613,0.112233358820725,0.112380042824749,0,0,1.46684004023914E-4,0,0.0110868984897846,1.46684004023914E-4,0.154626384708366,2.35297202366119E-5
589.695,0.117684174320294,0.114624770543346,0.113232653791447,0.112604940013721,0.112072255338356,0.111201461617449,0.112217057704448,0.112338597676039,0,0,1.21539971590812E-4,0,0.0110186479796119,1.21539971590812E-4,0.154533870011202,-3.73229918079216E-5
589.706,0.117630882811394,0.114618890035617,0.113218334162395,0.11260649837608,0.112062111333291,0.111129481778786,0.112173907970591,0.112334304854686,0,0,1.6039688409468E-4,0,0.0109607011792159,1.6039688409468E-4,0.154466219744553,5.62683830566396E-5
589.717,0.117640982054456,0.114602770331169,0.113213242298306,0.112575559498189,0.112053729670938,0.111115846628904,0.112164544463605,0.112314644584564,0,0,1.50100120958438E-4,0,0.0109211731569224,1.50100120958438E-4,0.154443016811748,3.12444068519517E-5
589.728,0.117652584788488,0.114560904014099,0.113180321755276,0.112586572765774,0.1120424846944,0.111109961272836,0.112145141514056,0.112314528730087,0,0,1.69387216031242E-4,0,0.0108911501077102,1.69387216031242E-4,0.154442750835422,7.76108135993242E-5
589.739,0.117622785491528,0.114555920421877,0.113149497065779,0.112566909764716,0.112026005060363,0.111084505633095,0.112117001349437,0.11229645741254,0,0,1.79456063103045E-4,0,0.0108344343803579,1.79456063103045E-4,0.154378071336663,1.01732175420903E-4
589.75,0.117564075238791,0.114560413793319,0.11315149984154,0.112523934621335,0.112013369147757,0.1110873855887,0.11211944271512,0.112268651884546,0,0,1.49209169426137E-4,0,0.0107985659728612,1.49209169426137E-4,0.154363699615121,2.8565477290706E-5
589.761,0.117538958181559,0.114535394308741,0.113126863144102,0.112521670525032,0.112000297556921,0.111078355296073,0.112102609220088,0.112260984040977,0,0,1.58374820888874E-4,0,0.0107635603890746,1.58374820888874E-4,0.1543514100194,5.05072897121952E-5
589.772,0.117548971718462,0.114495268971603,0.113121601690932,0.112519022312717,0.111979805467666,0.111047991670339,0.112084796680635,0.112249413890191,0,0,1.64617209556114E-4,0,0.0107236734536504,1.64617209556114E-4,0.154327340974216,6.53948210806409E-5
589.783,0.117566838475416,0.1144922011959,0.113113892634279,0.112485887053835,0.111971567971755,0.111017519420445,0.112065706027362,0.112228727512795,0,0,1.63021485432818E-4,0,0.0106733921777951,1.63021485432818E-4,0.154278188792861,6.13677852623517E-5
589.794,0.117521417711419,0.114500550757901,0.113109072468795,0.112454419239339,0.111953233611558,0.111012243517186,0.11206065799299,0.112203826425448,0,0,1.43168432458068E-4,0,0.0106329388108909,1.43168432458068E-4,0.154252752861722,1.32830173802823E-5
589.805,0.117534245448127,0.114454254765436,0.113094777467074,0.112466396100721,0.111940050882005,0.111017233768379,0.112056005617727,0.112203223491363,0,0,1.4721787363671E-4,0,0.0106171792563561,1.4721787363671E-4,0.154286906883628,2.28786304364316E-5
589.816,0.117498621305238,0.114411301676596,0.113074462091617,0.112507136491191,0.111927159652718,0.111008325591861,0.112041393841739,0.112217148071955,0,0,1.75754230215291E-4,0,0.0106059878157742,1.75754230215291E-4,0.154332084464469,9.156492244878E-5
589.827,0.11743117730396,0.114427344789117,0.113070571197753,0.11248238668962,0.111894105217207,0.110990389391664,0.112030480294708,0.112188245953414,0,0,1.57765658705344E-4,0,0.0105556679050166,1.57765658705344E-4,0.154282839051175,4.79794340331931E-5
589.838,0.117425622993551,0.114430516680751,0.113076390513642,0.112429104824967,0.111868372346451,0.110970665172306,0.112023527842974,0.112148738585709,0,0,1.25210742734944E-4,0,0.0104987038403916,1.25210742734944E-4,0.154217560276524,-3.07568755462633E-5
589.849,0.117510553257675,0.114413919426639,0.113053590462755,0.112434312598908,0.111886662716883,0.110990701127926,0.112022145795341,0.112160487657896,0,0,1.38341862554639E-4,0,0.0104985666197589,1.38341862554639E-4,0.154289413383925,7.54219643792304E-7
589.86,0.117495616874296,0.114403934238747,0.113015487991473,0.112446801018066,0.111872045670793,0.110951490286083,0.111983489138778,0.11215942334443,0,0,1.75934205651471E-4,0,0.0104483414045444,1.75934205651471E-4,0.154240396485486,9.12939947609557E-5
589.871,0.117422337294069,0.114387773276716,0.113046946330558,0.112411085972041,0.111822862610743,0.110919038856384,0.111982992593471,0.112116974291392,0,0,1.33981697921171E-4,0,0.0103948915610143,1.33981697921171E-4,0.154183598064816,-1.0120143715112E-5
589.882,0.117436472529691,0.11438980396276,0.113016060729795,0.11240671099427,0.111829017998173,0.11096728745342,0.111991674091608,0.112117864496221,0,0,1.26190404613827E-4,0,0.0103939590187938,1.26190404613827E-4,0.15425353193936,-2.90980373129964E-5
589.893,0.117447951965065,0.114379472536274,0.112978687793744,0.112420280256347,0.111864947457405,0.110979407526147,0.111979047659945,0.112142613856876,0,0,1.63566196930642E-4,0,0.0103955777026001,1.63566196930642E-4,0.154329622313227,6.09191675902101E-5
589.904,0.117401568067459,0.114348742276364,0.112979716456928,0.112402846458757,0.11185813960342,0.11092000778525,0.111949862121089,0.112130493031089,0,0,1.80630909999382E-4,0,0.0103437670927705,1.80630909999382E-4,0.154276779614654,1.0192262602926E-4
