Energy	20221103_0419_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0422_Cr_22151b_75K_60deg_6T_plus_0000	20221103_0426_Cr_22151b_75K_60deg_6T_plus_0000	20221103_0429_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0433_Cr_22151b_75K_60deg_6T_minus_0000	20221103_0436_Cr_22151b_75K_60deg_6T_plus_0000	c+ H+	c- H+	c+ H-	c- H-	XMCD H+	XMCD H-	XAS	XMCD	XAS normalized by jump	XMCD normalized by XAS jump
eV	cminus fieldplus	cplus fieldplus					arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units	arb. units
			cplus fieldplus	cminus fieldplus	cminus fieldplus	cplus fieldplus					c-H+ - c+H+	c-H- - c+H-		XMCD H+ - XMCD H-		
567.225	0.113258978038984	0.107662252901376	0.105959757178683	0.10555031380176	0.104928846876727	0.104392608400365	0.105176182789524	0.105239580339243	0	0	6.33975497193601E-5	0	0.210415763128768	6.33975497193601E-5	7.42263109220128E-4	2.05174758573452E-4
567.236	0.113253894158281	0.107685192159714	0.10596335149561	0.105568317316456	0.104914904765683	0.104351755114104	0.105157553304857	0.10524161104107	0	0	8.40577362122425E-5	0	0.210399164345927	8.40577362122425E-5	7.59865042737058E-4	2.72037733475858E-4
567.247	0.113212507420038	0.107594466091581	0.105970851643487	0.105530334247641	0.104890451479399	0.104336827746159	0.105153839694823	0.10521039286352	0	0	5.65531686966409E-5	0	0.210364232558343	5.65531686966409E-5	7.18135506210286E-4	1.83024151331729E-4
567.258	0.113173128702363	0.107582009664723	0.105975916181126	0.105498287777973	0.104903774982134	0.104368794965745	0.105172355573435	0.105201031380053	0	0	2.86758066180559E-5	0	0.210373386953489	2.86758066180559E-5	8.19082964899647E-4	9.28040866847874E-5
567.269	0.113167147165104	0.107615849230974	0.105956519815175	0.105520108050133	0.104894827591542	0.1043697144421	0.105163117128638	0.105207467820837	0	0	4.43506921995601E-5	0	0.210370584949475	4.43506921995601E-5	8.81335689771991E-4	1.43533032505062E-4
567.28	0.113173371366471	0.107640633344168	0.105928795124518	0.105545193897301	0.104859714147252	0.104316387654359	0.105122591389438	0.105202454022277	0	0	7.9862632838365E-5	0	0.210325045411715	7.9862632838365E-5	8.05276079116896E-4	2.58461036494096E-4
567.291	0.113178535435496	0.107588492773883	0.105895954553269	0.105525545775606	0.104861271688221	0.104345451229286	0.105120702891277	0.105193408731913	0	0	7.2705840636178E-5	0	0.210314111623191	7.2705840636178E-5	8.41211747081387E-4	2.35299366701743E-4
567.302	0.113169154838214	0.107573786285199	0.105904830924798	0.105490754912909	0.104890004000019	0.10429956584816	0.105102198386479	0.105190379456464	0	0	8.81810699846775E-5	0	0.210292577842943	8.81810699846775E-5	8.42842449755004E-4	2.85382161060553E-4
567.313	0.11313553686188	0.107576571733961	0.105901832929505	0.105484830140649	0.104851826043241	0.104288408290432	0.105095120609969	0.105168328091945	0	0	7.32074819767004E-5	0	0.210263448701914	7.32074819767004E-5	8.19892134368307E-4	2.36922838608587E-4
567.324	0.113097959479151	0.107549616266521	0.105861728823435	0.105467991608968	0.104839460654741	0.10427654225966	0.105069135541548	0.105153726131854	0	0	8.45905903064381E-5	0	0.210222861673402	8.45905903064381E-5	7.59860428478385E-4	2.737622198419E-4
567.335	0.113079628712161	0.107544146387286	0.105870984141208	0.10542079826008	0.10485271171943	0.104258619469176	0.105064801805192	0.105136754989755	0	0	7.1953184563045E-5	0	0.210201556794948	7.1953184563045E-5	7.62231930605728E-4	2.32863530793612E-4
567.346	0.113071752329881	0.107578852702128	0.105890608339603	0.105424753588618	0.104840755434495	0.104241375248256	0.10506599179393	0.105132754511557	0	0	6.67627176268587E-5	0	0.210198746305486	6.67627176268587E-5	8.2445719385425E-4	2.16065518800567E-4
567.357	0.113063296108511	0.107542089037306	0.1058746603926	0.105429577393846	0.104825280778802	0.104224695638103	0.105049678015352	0.105127429086324	0	0	7.77510709729368E-5	0	0.210177107101676	7.77510709729368E-5	8.25746712143153E-4	2.51627346582262E-4
567.368	0.113067271790585	0.107489257815013	0.105868944775826	0.105412986540938	0.104824059145682	0.104237044862977	0.105052994819402	0.10511852284331	0	0	6.55280239084954E-5	0	0.210171517662712	6.55280239084954E-5	8.78978405515852E-4	2.12069654816884E-4
567.379	0.113045635378319	0.10751125072447	0.10584904833021	0.105418170830783	0.10480086350255	0.104250893180533	0.105049970755372	0.105109517166666	0	0	5.95464112949085E-5	0	0.210159487922038	5.95464112949085E-5	9.11367221613064E-4	1.92711242239342E-4
567.39	0.112998300717774	0.107518989352012	0.105836084652163	0.105407117565371	0.104763851823222	0.104228237812375	0.105032161232269	0.105085484694296	0	0	5.33234620277989E-5	0	0.210117645926565	5.33234620277989E-5	8.47274041038733E-4	1.72571787021498E-4
567.401	0.112963976215971	0.107466286311303	0.105830994950223	0.105387442629966	0.104765971953937	0.104181192757558	0.10500609385389	0.105076707291951	0	0	7.06134380610291E-5	0	0.210082801145842	7.06134380610291E-5	8.05826086554996E-4	2.28527682384367E-4
567.412	0.112985193989529	0.107453439320847	0.105793222625508	0.105364563282058	0.10479672346966	0.104219879457571	0.105006551041539	0.105080643375859	0	0	7.40923343193478E-5	0	0.210087194417398	7.40923343193478E-5	8.91365025713341E-4	2.39786503948644E-4
567.423	0.112992350650578	0.107453238695461	0.105798627404783	0.105373416461097	0.104758905381107	0.104219472330168	0.105009049867475	0.105066160921102	0	0	5.71110536268377E-5	0	0.210075210788577	5.71110536268377E-5	9.23903074523181E-4	1.84829645493122E-4
567.434	0.112964322259736	0.107442129980203	0.105799294710193	0.105366964044717	0.104714845618971	0.104165574290606	0.1049824345004	0.105040904831844	0	0	5.84703314447516E-5	0	0.210023339332244	5.84703314447516E-5	8.27351349103538E-4	1.89228703490777E-4
567.445	0.112964455822794	0.107430426670476	0.105797614976331	0.105342316571857	0.104735367228144	0.104161393124488	0.104979504050409	0.1050388419	0	0	5.93378495908487E-5	0	0.21001834595041	5.93378495908487E-5	8.82512074092432E-4	1.92036269823727E-4
567.456	0.112985896968057	0.107429596245961	0.105750267116477	0.105340143145583	0.104732324895088	0.104149799435054	0.104950033275765	0.105036234020335	0	0	8.62007445700808E-5	0	0.209986267296101	8.62007445700808E-5	8.50016189866625E-4	2.78973194300239E-4
567.467	0.112860745083367	0.107415052120978	0.105777292055567	0.105330445997886	0.104705487087408	0.104145244299262	0.104961268177415	0.105017966542647	0	0	5.66983652323383E-5	0	0.209979234720062	5.66983652323383E-5	8.98577429850133E-4	1.83494053785204E-4
567.478	0.112856362143508	0.107397577335303	0.105779566998384	0.105294385103423	0.104659496960359	0.104111602153895	0.104945584576139	0.104976941031891	0	0	3.1356455751641E-5	0	0.20992252560803	3.1356455751641E-5	7.86369502506572E-4	1.01479525108483E-4
567.489	0.112921874405223	0.107380634468655	0.105717514628535	0.105302271583194	0.104663982374484	0.104124657092268	0.104921085860402	0.104983126978839	0	0	6.20411184371617E-5	0	0.209904212839241	6.20411184371617E-5	7.9842442900587E-4	2.00784912876284E-4
567.5	0.112908094980149	0.107394236578623	0.105683986201443	0.105307120740323	0.104665912408804	0.104100550425606	0.104892268313524	0.104986516574564	0	0	9.42482610391538E-5	0	0.209878784888088	9.42482610391538E-5	7.8745234846711E-4	3.05017532858543E-4
567.511	0.112887901641996	0.107376426252658	0.105699192228571	0.105285115111355	0.104639207927692	0.104053167878231	0.104876180053401	0.104962161519524	0	0	8.59814661229447E-5	0	0.209838341572924	8.59814661229447E-5	7.27885744962708E-4	2.78263539074593E-4
567.522	0.112843536950585	0.107330847917266	0.105698134965266	0.105261665647055	0.104613586638517	0.104064996985794	0.10488156597553	0.104937626142786	0	0	5.60601672555256E-5	0	0.209819192118316	5.60601672555256E-5	7.37232888406779E-4	1.81428640904197E-4
567.533	0.112795822083514	0.107318575095744	0.105678382707507	0.105271987331826	0.104603700727158	0.104065072392795	0.104871727550151	0.104937844029492	0	0	6.61164793412383E-5	0	0.209809571579643	6.61164793412383E-5	7.77418653140962E-4	2.13974084907301E-4
567.544	0.112751795918115	0.107304054251642	0.105654841284951	0.105267174287747	0.104582396059018	0.104047150888614	0.104850996086782	0.104924785173383	0	0	7.37890866002733E-5	0	0.209775781260165	7.37890866002733E-5	7.39383272681705E-4	2.38805097288221E-4
567.555	0.112789173787288	0.107280725141412	0.105669059622659	0.105209716354711	0.104599156542132	0.104060353763162	0.10486470669291	0.104904436448421	0	0	3.97297555110032E-5	0	0.209769143141332	3.97297555110032E-5	7.89221102413963E-4	1.28578202647208E-4
567.566	0.112819013808437	0.107269352882494	0.105661188306432	0.105215107778906	0.104584127680164	0.10404439481236	0.104852791559396	0.104899617729535	0	0	4.68261701392081E-5	0	0.209752409288931	4.68261701392081E-5	8.06385907611274E-4	1.51544471288888E-4
567.577	0.112771861483036	0.107268062101608	0.105639981044896	0.105234772119482	0.104540987342526	0.104010824440392	0.104825402742644	0.104887879731004	0	0	6.24769883598164E-5	0	0.209713282473648	6.24769883598164E-5	7.51079919011417E-4	2.02195527427571E-4
567.588	0.112753598715235	0.107228184965242	0.105642162538998	0.105189897182706	0.10450507999784	0.10398233647724	0.104812249508119	0.104847488590273	0	0	3.52390821540538E-5	0	0.209659738098393	3.52390821540538E-5	6.49114092612932E-4	1.14044946615659E-4
567.599	0.112733795337456	0.107202312362689	0.105620853144894	0.105166277882244	0.10454081769648	0.104003919552419	0.104812386348656	0.104853547789362	0	0	4.1161440705581E-5	0	0.209665934138019	4.1161440705581E-5	7.40487366143897E-4	1.33211594086641E-4
567.61	0.112670291573088	0.107211018467471	0.105600617685869	0.105162946908353	0.10452715444127	0.10398619301587	0.10479340535087	0.104845050674812	0	0	5.16453239421538E-5	0	0.209638456025681	5.16453239421538E-5	7.22880307944784E-4	1.67140795159837E-4
567.621	0.112658932302837	0.107228084951323	0.105607727928587	0.105163140969833	0.104506819465189	0.103982473558329	0.104795100743458	0.104834980217511	0	0	3.98794740523872E-5	0	0.209630080960969	3.98794740523872E-5	7.67096824977644E-4	1.2906273975816E-4
567.632	0.112688716589751	0.107207499954748	0.10558307635881	0.105137751256763	0.104497709095291	0.103974897714315	0.104778987036562	0.104817730176027	0	0	3.87431394645171E-5	0	0.209596717212589	3.87431394645171E-5	7.30441965097221E-4	1.25385197396397E-4
567.643	0.112681317639305	0.107195259189592	0.105568231522898	0.105148813308979	0.104492805261336	0.1039589891069	0.104763610314899	0.104820809285157	0	0	5.71989702581738E-5	0	0.209584419600056	5.71989702581738E-5	7.61963862137029E-4	1.85114171846093E-4
567.654	0.112678360280735	0.107191633872388	0.105539495441247	0.105149162267018	0.104464159424923	0.103920126115871	0.104729810778559	0.104806660845971	0	0	7.68500674117045E-5	0	0.20953647162453	7.68500674117045E-5	6.78109776151048E-4	2.48711410730357E-4
567.665	0.112673852450145	0.10717088654227	0.105566984319346	0.105130378074987	0.10445531405668	0.103913178124137	0.104740081221742	0.104792846065833	0	0	5.2764844091599E-5	0	0.209532927287575	5.2764844091599E-5	7.3796007407547E-4	1.70763920618112E-4
567.676	0.112640396458492	0.107120960329448	0.105542744517479	0.105103887456464	0.104457042763687	0.103907306400656	0.104725025459068	0.104780465110076	0	0	5.54396510080713E-5	0	0.209505490569143	5.54396510080713E-5	7.2048697980135E-4	1.79420451757678E-4
567.687	0.112562547900467	0.107148241979203	0.105509730777134	0.10508482779571	0.10444527539339	0.103916394553884	0.104713062665509	0.10476505159455	0	0	5.19889290414161E-5	0	0.209478114260059	5.19889290414161E-5	7.03209389506894E-4	1.68252811217205E-4
567.698	0.112566883121572	0.107115717611689	0.105504097505167	0.105095579158269	0.104430898550141	0.10391377130856	0.104708934406864	0.104763238854205	0	0	5.43044473413357E-5	0	0.209472173261069	5.43044473413357E-5	7.5530332213481E-4	1.7574656941861E-4
567.709	0.11257198390153	0.107117705521071	0.105518970773038	0.105058639706065	0.104438728098753	0.103880759357064	0.104699865065051	0.104748683902409	0	0	4.88188373585497E-5	0	0.20944854896746	4.88188373585497E-5	7.50168454591962E-4	1.57993380078824E-4
567.72	0.112553020234582	0.107100420867153	0.105500336851052	0.105028145578863	0.10444264266923	0.103850743903088	0.10467554037707	0.104735394124047	0	0	5.98537469765764E-5	0	0.209410934501117	5.98537469765764E-5	6.99756911123268E-4	1.93705878854895E-4
567.731	0.112525557423956	0.107078123002172	0.10543811838035	0.105039293926566	0.104408219537796	0.103822631715591	0.104630375047971	0.104723756732181	0	0	9.33816842101643E-5	0	0.209354131780151	9.33816842101643E-5	5.87246035312142E-4	3.02213012928982E-4
567.742	0.112530534706177	0.107056132707129	0.105424525262572	0.10503650305968	0.104385907491464	0.10381828077278	0.104621403017676	0.104711205275572	0	0	8.98022578958019E-5	0	0.209332608293248	8.98022578958019E-5	5.8891005054254E-4	2.90628843932992E-4
567.753	0.112509935051618	0.107048858204455	0.105448358214049	0.104991581050881	0.104383646888101	0.103844135048556	0.104646246631302	0.104687613969491	0	0	4.1367338188783E-5	0	0.209333860600794	4.1367338188783E-5	6.6428382503002E-4	1.3387794423099E-4
567.764	0.112464994748293	0.107031042734744	0.105434549407857	0.105033057468677	0.10435048451415	0.103845263831672	0.104639906619765	0.104691770991414	0	0	5.18643716489187E-5	0	0.209331677611178	5.18643716489187E-5	7.28539878584761E-4	1.67849703635803E-4
567.775	0.112447576461951	0.107013133132858	0.105411962197661	0.105012910754399	0.104336064466241	0.103796689671874	0.104604325934768	0.10467448761032	0	0	7.01616755520995E-5	0	0.209278813545087	7.01616755520995E-5	6.28775750348333E-4	2.2706563433815E-4
567.786	0.11245550327302	0.107025008940041	0.105425134784248	0.104962642692525	0.104338020225679	0.103763835312219	0.104594485048233	0.104650331459102	0	0	5.58464108684764E-5	0	0.209244816507335	5.58464108684764E-5	5.90071363402064E-4	1.80736856832092E-4
567.797	0.11247523733567	0.107035753896012	0.105412862646614	0.104949565183647	0.104328700472681	0.103792369524484	0.104602616085549	0.104639132828164	0	0	3.65167426151503E-5	0	0.209241748913713	3.65167426151503E-5	6.51464555311304E-4	1.181798647285E-4
567.808	0.112416294978284	0.107000350918168	0.105393016559998	0.104945303939443	0.104311452042344	0.103761161165028	0.104577088862513	0.104628377990893	0	0	5.12891283807465E-5	0	0.209205466853406	5.12891283807465E-5	6.05365104154835E-4	1.65988032337926E-4
567.819	0.11237341587153	0.106974538139531	0.105393507324659	0.104959892015089	0.104299649268099	0.103732254597639	0.104562880961149	0.104629770641594	0	0	6.68896804449232E-5	0	0.209192651602743	6.68896804449232E-5	6.3521175855949E-4	2.16476411108858E-4
567.83	0.112353600328327	0.106964762498799	0.105385868309324	0.104964720180438	0.104287977306285	0.103738400903805	0.104562134606565	0.104626348743362	0	0	6.42141367969279E-5	0	0.209188483349926	6.42141367969279E-5	6.93042865093489E-4	2.07817495670324E-4
567.841	0.112353149934879	0.106981682407912	0.105360620561376	0.104925365379443	0.104262545556067	0.103740018656828	0.104550319609102	0.104593955467755	0	0	4.36358586529406E-5	0	0.209144275076857	4.36358586529406E-5	6.2129165299389E-4	1.41219602396216E-4
567.852	0.11234664478028	0.106995130285411	0.105330760293339	0.104917083160097	0.10425453026409	0.10372390001313	0.104527330153235	0.104585806712094	0	0	5.84765588587388E-5	0	0.209113136865328	5.84765588587388E-5	5.9183934255244E-4	1.89248857395258E-4
567.863	0.112325566606562	0.10698767268145	0.105318562683316	0.104897900624638	0.10424524815018	0.103706949536737	0.104512756110027	0.104571574387409	0	0	5.88182773824941E-5	0	0.209084330497436	5.88182773824941E-5	5.69933624326028E-4	1.90354767890568E-4
567.874	0.11232580885672	0.106953133740519	0.105334715489408	0.104875307224141	0.104222765045843	0.103703752834262	0.104519234161835	0.104549036134992	0	0	2.98019731568427E-5	0	0.209068270296827	2.98019731568427E-5	5.89278582296362E-4	9.64487219858664E-5
567.885	0.11230293517683	0.106917032548777	0.105349490178152	0.104847831311242	0.10420111455369	0.103690648263856	0.104520069221004	0.104524472932466	0	0	4.40371146225027E-6	0	0.209044542153469	4.40371146225027E-6	5.83807623733085E-4	1.42518195118577E-5
567.896	0.11228045471551	0.106908932897981	0.105329210777645	0.104875396811713	0.104192210601558	0.10367659135917	0.104502901068407	0.104533803706636	0	0	3.09026382284972E-5	0	0.209036704775043	3.09026382284972E-5	6.29764265650358E-4	1.00010826378648E-4
567.907	0.11225334286299	0.106900176656144	0.105304926242426	0.104886232009523	0.104196276287361	0.103667515468092	0.104486220855259	0.104541254148442	0	0	5.50332931826964E-5	0	0.209027475003701	5.50332931826964E-5	6.71214678513627E-4	1.78105347797276E-4
567.918	0.112240239944784	0.106870812316158	0.105284049273632	0.104847726048983	0.104206339467823	0.103667797566026	0.104475923419829	0.104527032758403	0	0	5.11093385742317E-5	0	0.209002956178232	5.11093385742317E-5	6.63184819617023E-4	1.65406174989986E-4
567.929	0.112236309451775	0.106874288208638	0.10527994441093	0.104800236160414	0.104170257405879	0.10364695724258	0.104463450826755	0.104485246783146	0	0	2.17959563916931E-5	0	0.208948697609901	2.17959563916931E-5	5.58907635879688E-4	7.05386897496683E-5
567.94	0.112232727819426	0.10688662794016	0.105284239271379	0.104814524160935	0.104156832429089	0.103613016607122	0.104448627939251	0.104485678295012	0	0	3.70503557610563E-5	0	0.208934306234263	3.70503557610563E-5	5.83653445489613E-4	1.19906807628778E-4
567.951	0.112234762654128	0.106864843399821	0.105269859734278	0.104814478349482	0.104163666380768	0.103602464946129	0.104436162340203	0.104489072365125	0	0	5.2910024921804E-5	0	0.208925234705328	5.2910024921804E-5	6.25615981425283E-4	1.71233772243588E-4
567.962	0.112255579161303	0.10684859023405	0.105214011409759	0.104809921198996	0.104147937976067	0.103613101834212	0.104413556621985	0.104478929587532	0	0	6.53729655461094E-5	0	0.208892486209517	6.53729655461094E-5	5.90952275742776E-4	2.11567836336388E-4
567.973	0.112216150881028	0.106835234125416	0.105229309273048	0.104793019390153	0.104103785074942	0.103605388758395	0.104417349015722	0.104448402232548	0	0	3.10532168261435E-5	0	0.20886575124827	3.10532168261435E-5	5.75750292285696E-4	1.00498146906889E-4
567.984	0.112171828264358	0.106811022994332	0.10523065513329	0.10476315158548	0.104069721713944	0.1035713543357	0.104401004734495	0.104416436649712	0	0	1.54319152175092E-5	0	0.208817441384207	1.54319152175092E-5	4.90725019191311E-4	4.99426159700859E-5
567.995	0.112148791602814	0.106791547186253	0.105200583487401	0.104767276288634	0.104112811779093	0.10354483864226	0.104372711064831	0.104440044033864	0	0	6.73329690328017E-5	0	0.208812755098694	6.73329690328017E-5	5.46879606147897E-4	2.17911034834837E-4
568.006	0.11214195721688	0.106787037345454	0.105171390510409	0.104738487444288	0.104145346920434	0.103543410788737	0.104357400649573	0.104441917182361	0	0	8.45165327880149E-5	0	0.208799317831934	8.45165327880149E-5	5.74713217410815E-4	2.73522546013332E-4
568.017	0.112146245630394	0.106774327561011	0.105206433966322	0.104729051895734	0.104081300762323	0.10354359645661	0.104375015211466	0.104405176329028	0	0	3.01611175622663E-5	0	0.208780191540494	3.01611175622663E-5	5.84135324280338E-4	9.76110282106647E-5
568.028	0.112160526233112	0.106761045150775	0.105200927419416	0.104715753072783	0.104049156009328	0.103523443285039	0.104362185352227	0.104382454541055	0	0	2.02691888280954E-5	0	0.208744639893283	2.02691888280954E-5	5.40399723637496E-4	6.55975813370307E-5
568.039	0.112117429416654	0.106738715080472	0.105127574679859	0.104697643188514	0.104054052425172	0.103495538244424	0.104311556462141	0.104375847806843	0	0	6.42913447019417E-5	0	0.208687404268985	6.42913447019417E-5	4.26487834111633E-4	2.08067365158046E-4
568.05	0.112065249237602	0.106720574493749	0.105088533950964	0.104680723121384	0.104057295226844	0.103489542779123	0.104289038365043	0.104369009174114	0	0	7.99708090704343E-5	0	0.208658047539157	7.99708090704343E-5	4.02800968543886E-4	2.58811129398261E-4
568.061	0.112029926818787	0.106707637005709	0.105101926065186	0.104694812315159	0.104035443703252	0.103490455318506	0.104296190691846	0.104365128009205	0	0	6.89373173594354E-5	0	0.208661318701052	6.89373173594354E-5	4.84708401752504E-4	2.23103219423073E-4
568.072	0.112011586025413	0.106690390750423	0.105112458817456	0.104653845431697	0.103987994947768	0.103480259154558	0.104296358986007	0.104320920189733	0	0	2.45612037254039E-5	0	0.20861727917574	2.45612037254039E-5	4.13503311393789E-4	7.94879150210158E-5
568.083	0.112011163769365	0.106676845927	0.105088729407509	0.104646311622069	0.103946752011252	0.103461233132057	0.104274981269783	0.10429653181666	0	0	2.15505468770527E-5	0	0.208571513086443	2.15505468770527E-5	3.36710507468954E-4	6.97444660274447E-5
568.094	0.112020788960869	0.10666416791533	0.105036847932527	0.104644525049963	0.103960068249463	0.103459718844508	0.104248283388517	0.104302296649713	0	0	5.40132611956679E-5	0	0.20855058003823	5.40132611956679E-5	3.40285371245346E-4	1.74804197869523E-4
568.105	0.112021704528979	0.106665055727611	0.105062367435076	0.104626066017488	0.104014632171503	0.103443616352957	0.104252991894017	0.104320349094496	0	0	6.73572004788181E-5	0	0.208573340988512	6.73572004788181E-5	4.8526799655156E-4	2.17989455548387E-4
568.116	0.112006260417975	0.106662651833566	0.105074335865088	0.104592121871895	0.104001631474523	0.103417216747456	0.104245776306272	0.104296876673209	0	0	5.1100366936771E-5	0	0.208542652979481	5.1100366936771E-5	4.57272685462385E-4	1.65377139900173E-4
568.127	0.111978362843175	0.106638205996014	0.105046635034591	0.104577711141634	0.103933614674666	0.103390073604952	0.104218354319772	0.10425566290815	0	0	3.73085883779017E-5	0	0.208474017227922	3.73085883779017E-5	3.06466335993209E-4	1.20742531013225E-4
568.138	0.111942168504143	0.106600505805041	0.104998895602942	0.104576498444426	0.103919851381943	0.103373077785918	0.10418598669443	0.104248174913185	0	0	6.21882187548384E-5	0	0.208434161607614	6.21882187548384E-5	2.48801701110221E-4	2.01260976577468E-4
568.149	0.111905333948061	0.106616264417195	0.104977113053026	0.104574645469891	0.103971801614353	0.103381193933326	0.104179153493176	0.104273223542122	0	0	9.4070048946418E-5	0	0.208452377035298	9.4070048946418E-5	3.7907356068729E-4	3.04440781497272E-4
568.16	0.111893280829475	0.10663706551456	0.105012181803609	0.104551082068924	0.103964380660744	0.10341442911803	0.104213305460819	0.104257731364834	0	0	4.44259040146833E-5	0	0.208471036825653	4.44259040146833E-5	5.10783520071322E-4	1.43776442007134E-4
568.171	0.111917521107374	0.106615412416233	0.104976746906516	0.104518196626967	0.103916412334825	0.103384967789344	0.10418085734793	0.104217304480896	0	0	3.64471329657584E-5	0	0.208398161828827	3.64471329657584E-5	3.46257616327462E-4	1.17954585627469E-4
568.182	0.111934383254651	0.106576681424613	0.104937904041304	0.104510782103144	0.103897442815349	0.103357523825408	0.104147713933356	0.104204112459247	0	0	5.63985258907329E-5	0	0.208351826392602	5.63985258907329E-5	2.67622223548356E-4	1.82523677724977E-4
568.193	0.111919933376767	0.10653721922724	0.104949748823595	0.104524228853472	0.103893348464898	0.103340516636516	0.104145132730055	0.104208788659185	0	0	6.36559291295885E-5	0	0.20835392138924	6.36559291295885E-5	3.45723209607323E-4	2.0601095702826E-4
568.204	0.111878790989265	0.106508109761721	0.104979206788119	0.104490613457652	0.103858372948457	0.103328465147071	0.104153835967595	0.104174493203054	0	0	2.06572354592149E-5	0	0.208328329170649	2.06572354592149E-5	3.34219507069132E-4	6.68534244131061E-5
568.215	0.11185058159814	0.106500024093399	0.104979321845976	0.104471714700296	0.103844876489678	0.103307580369588	0.104143451107782	0.104158295594987	0	0	1.48444872053871E-5	0	0.208301746702769	1.48444872053871E-5	3.19511040948603E-4	4.80415109415799E-5
568.226	0.111852583280541	0.106520675347362	0.104934666127229	0.104488960588417	0.103842555668503	0.103279197347269	0.104106931737249	0.10416575812846	0	0	5.88263912107423E-5	0	0.208272689865709	5.88263912107423E-5	2.96794724340717E-4	1.90381026835264E-4
568.237	0.111817926987494	0.106485882251237	0.104913330217925	0.104492924002845	0.103841908564609	0.103287401334875	0.1041003657764	0.104167416283727	0	0	6.7050507327443E-5	0	0.208267782060127	6.7050507327443E-5	3.52232401467913E-4	2.16996898366476E-4
568.248	0.111777864406091	0.106465086618638	0.10488565728458	0.104471856346037	0.103841879086617	0.10329219895776	0.10408892812117	0.104156867716327	0	0	6.79395951569822E-5	0	0.208245795837497	6.79395951569822E-5	3.52398855806683E-4	2.19874271097501E-4
568.259	0.111778904849425	0.106458122251249	0.104892033463865	0.104446423785818	0.103838523968078	0.103298755665892	0.104095394564879	0.104142473876948	0	0	4.70793120695701E-5	0	0.208237868441827	4.70793120695701E-5	3.98064173116937E-4	1.52363719582816E-4
568.27	0.111791230095144	0.106457393463655	0.104882225734665	0.104447057652803	0.103809237584422	0.103289231170745	0.104085728452705	0.104128147618612	0	0	4.24191659075673E-5	0	0.208213876071317	4.24191659075673E-5	3.91738090936174E-4	1.37281995321572E-4
568.281	0.111794542232203	0.106448750799675	0.104862220105313	0.104426851577333	0.103805862266932	0.103257535899406	0.10405987800236	0.104116356922133	0	0	5.64789197731036E-5	0	0.208176234924492	5.64789197731036E-5	3.41240200889001E-4	1.82783858054962E-4
568.292	0.11177710637264	0.106401014117917	0.104840935638011	0.104412607388189	0.103788461030607	0.103210271801951	0.104025603719981	0.104100534209398	0	0	7.49304894174241E-5	0	0.208126137929379	7.49304894174241E-5	2.50431199818674E-4	2.42499042061807E-4
568.303	0.111744748891219	0.106391580777154	0.104804524306758	0.104400539249998	0.103774771471406	0.1031765649265	0.103990544616629	0.104087655360702	0	0	9.71107440732588E-5	0	0.208078199977331	9.71107440732588E-5	1.66609553018027E-4	3.14281443972505E-4
568.314	0.11172333345455	0.106396376412122	0.104807895566308	0.104391352411063	0.103758267325694	0.103175861782149	0.103991878674229	0.104074809868379	0	0	8.29311941498712E-5	0	0.208066688542607	8.29311941498712E-5	2.00675773031666E-4	2.6839188286029E-4
568.325	0.111690707807411	0.106390782699602	0.104799365172445	0.104387175932104	0.103739329310686	0.103178317186388	0.103988841179417	0.104063252621395	0	0	7.44114419780062E-5	0	0.208052093800812	7.44114419780062E-5	2.24763424677534E-4	2.40819238448857E-4
568.336	0.111666453810322	0.106359567260043	0.104783267184197	0.104337846599384	0.103739720426846	0.103173115174122	0.103978191179159	0.104038783513115	0	0	6.05923339559028E-5	0	0.208016974692275	6.05923339559028E-5	1.82427657602148E-4	1.96096182673254E-4
568.347	0.111675440116698	0.106327860637258	0.104778749910906	0.104313504730064	0.103721221272299	0.103166008288593	0.103972379099749	0.104017363001181	0	0	4.4983901432219E-5	0	0.207989742100931	4.4983901432219E-5	1.65615183906279E-4	1.45582300213552E-4
568.358	0.111683252308453	0.106352242810071	0.104783930592385	0.104313641041962	0.103707851045807	0.103156061789706	0.103969996191045	0.104010746043884	0	0	4.07498528390005E-5	0	0.20798074223493	4.07498528390005E-5	2.07809644026715E-4	1.31879564039246E-4
568.369	0.111690677322013	0.106340390680758	0.104777675637528	0.104339406276036	0.103681412213991	0.103155543320388	0.103966609478958	0.104010409245013	0	0	4.37997660548695E-5	0	0.207977018723971	4.37997660548695E-5	2.67080077537122E-4	1.4175005920043E-4
568.38	0.111657287402083	0.106306442417339	0.104751006335571	0.104332192264293	0.103668161740843	0.103134223037719	0.103942614686645	0.104000177002568	0	0	5.75623159225075E-5	0	0.207942791689213	5.75623159225075E-5	2.27631346680156E-4	1.86290074689159E-4
568.391	0.111632906254979	0.106285013089991	0.104725748222967	0.104290218316469	0.103654864837174	0.103103644726614	0.103914696474791	0.103972541576822	0	0	5.78451020311482E-5	0	0.207887238051613	5.78451020311482E-5	1.19162904355786E-4	1.87205261030352E-4
